Id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,year_built,year_renov
14078,20141229,714000,4,2.5,3230,7766,2,0,0,3,9,3230,0,2005,0,98052,47.7069,-122.131,3740,8344,6,1
14079,20140521,970000,4,3.25,2790,5420,1,0,3,3,9,1130,1660,1963,2013,98177,47.7698,-122.386,2530,7200,4,6
14080,20150428,280000,4,2.25,1600,7916,2,0,0,3,7,1600,0,1991,0,98022,47.194,-121.981,1540,7242,5,1
14081,20141112,260000,4,2.5,1790,4358,2,0,0,3,7,1790,0,1993,0,98031,47.3994,-122.204,1790,4305,5,1
14082,20141119,294000,3,1.5,2060,15050,1.5,0,0,4,7,2060,0,1938,0,98023,47.3321,-122.373,1900,15674,2,1
14083,20140728,255500,4,1,1370,41194,1.5,0,2,5,5,1370,0,1900,0,98092,47.2716,-122.144,1590,84070,1,1
14084,20140904,3300000,5,4.75,6200,13873,2,1,4,4,11,4440,1760,1989,0,98008,47.605,-122.112,2940,13525,5,1
14085,20140508,450000,3,2,1510,43560,1,0,0,3,7,1510,0,1954,0,98077,47.7218,-122.079,2060,67756,3,1
14086,20140512,368000,3,1,1280,9898,1,0,0,3,7,1280,0,1968,0,98072,47.7677,-122.163,1290,9625,4,1
14087,20141110,830000,4,2.25,2180,11056,1,0,0,3,8,1370,810,1963,0,98004,47.6042,-122.193,2090,8747,4,1
14088,20140715,282500,2,1.75,1440,11210,1,0,0,4,6,1130,310,1935,0,98146,47.498,-122.35,1250,9381,2,1
14089,20140502,335000,3,2.25,1580,16215,1,0,0,4,7,1580,0,1978,0,98024,47.5643,-121.897,1450,16215,4,1
14090,20140707,558000,2,2,1580,5750,1,0,0,5,6,790,790,1910,0,98116,47.5668,-122.384,1580,5750,1,1
14091,20150224,270000,4,1.5,1730,8505,1.5,0,0,4,7,1730,0,1961,0,98146,47.4905,-122.347,1510,8505,4,1
14092,20140725,152000,2,1,700,13500,1,0,0,3,4,700,0,1920,0,98031,47.3882,-122.208,1600,10124,2,1
14093,20140617,493000,4,1.75,2030,18295,1.5,0,0,4,7,2030,0,1975,0,98034,47.7326,-122.179,1970,7307,4,1
14094,20140815,740000,4,2.5,2500,10330,2,0,0,3,10,2500,0,1992,0,98006,47.5595,-122.114,2710,8375,5,1
14095,20150313,789800,3,2.5,2605,2216,2,0,2,3,9,2090,515,1979,0,98033,47.6536,-122.203,2605,2300,4,1
14096,20150508,275000,2,1,910,4191,1,0,0,3,6,910,0,1910,0,98117,47.6929,-122.36,1480,6050,1,1
14097,20140507,1500000,6,2.5,3560,6480,2.5,0,0,4,11,3560,0,1914,0,98112,47.627,-122.304,2780,6480,1,1
14098,20140929,424000,3,1.75,1140,3395,1,0,0,5,7,620,520,1925,0,98107,47.6712,-122.393,1480,3500,2,1
14099,20150327,715000,2,1,1000,3513,1,0,4,4,5,1000,0,1914,0,98116,47.5935,-122.39,1930,4920,1,1
14100,20140730,600000,4,2.5,3010,7953,2,0,0,3,9,3010,0,2000,0,98056,47.522,-122.19,2670,6202,6,1
14101,20140813,802000,2,1.75,2110,8700,1,0,4,4,9,1760,350,1960,0,98146,47.4912,-122.365,2120,9500,4,1
14102,20140726,165000,3,1,910,8700,1,0,0,4,6,910,0,1943,0,98188,47.449,-122.29,1090,8700,3,1
14103,20140609,750000,4,3.25,2050,5000,2,0,0,4,8,1370,680,1987,0,98112,47.6235,-122.298,1720,5000,5,1
14104,20140812,405000,2,1,1090,10481,1,0,0,2,7,780,310,1981,0,98074,47.632,-122.03,1160,10533,5,1
14105,20141203,521900,3,2.5,2100,12338,2,0,0,3,9,2100,0,1997,0,98072,47.7412,-122.168,2320,6257,5,1
14106,20140722,275000,3,1,1000,8018,1,0,0,3,7,1000,0,1969,0,98034,47.7285,-122.198,1270,8000,4,1
14107,20141015,600000,5,3.25,4410,58157,2,0,0,4,9,2330,2080,2001,0,98058,47.4395,-122.111,2460,42565,6,1
14108,20140519,442500,3,1.75,1800,10200,1,0,0,3,8,1800,0,1967,0,98058,47.4496,-122.146,2140,10128,4,1
14109,20140909,229950,2,1,920,7716,1,0,0,3,6,920,0,1944,0,98178,47.5028,-122.243,1410,7128,3,1
14110,20150120,274950,3,2,1410,7265,1,0,0,4,7,1410,0,1983,0,98042,47.3654,-122.076,1390,8060,5,1
14111,20141107,407185,3,1.75,1860,48076,1.5,0,0,4,8,1860,0,1929,0,98070,47.5051,-122.461,1410,23066,2,1
14112,20140709,468000,4,2.5,2100,8400,1,0,0,4,7,1240,860,1976,0,98072,47.735,-122.17,1980,8610,4,1
14113,20140930,450000,2,1,1030,4365,1,0,0,3,7,1030,0,1942,0,98117,47.6875,-122.387,1420,4268,3,1
14114,20141023,219950,2,1,940,8997,1,0,0,5,7,940,0,1955,0,98022,47.2005,-121.999,1110,9126,3,1
14115,20150122,275000,2,2.5,1340,5995,2,0,0,3,7,1340,0,1989,0,98028,47.7366,-122.233,1540,6616,5,1
14116,20150410,229950,2,1,850,6000,1,0,0,3,6,850,0,1924,0,98178,47.4972,-122.224,1100,6000,2,1
14117,20141125,675000,3,1.75,2130,4400,1,0,0,3,7,1430,700,1922,0,98102,47.6417,-122.325,1710,3300,2,1
14118,20150323,412950,4,2.5,2430,6796,2,0,0,3,8,2430,0,1993,0,98058,47.4499,-122.127,2450,8400,5,1
14119,20150429,670000,5,2.25,2290,39000,2,0,0,3,8,2290,0,1979,0,98052,47.7012,-122.12,2750,39900,4,1
14120,20140923,420000,3,1.75,1230,10005,1,0,0,4,7,1230,0,1963,0,98008,47.621,-122.114,1530,8560,4,1
14121,20150113,358000,3,1.5,1150,27319,1,0,0,4,6,1150,0,1976,0,98070,47.3933,-122.454,1700,30691,4,1
14122,20150424,680000,3,2.5,2120,3600,2,0,0,3,9,2120,0,2005,0,98052,47.6649,-122.082,2540,4592,6,1
14123,20141104,380000,2,1,980,3400,1,0,0,3,7,980,0,1923,0,98105,47.6688,-122.323,1200,3420,2,1
14124,20141205,515000,3,2.5,2130,219978,2,0,0,3,8,2130,0,1986,0,98077,47.7754,-122.032,3340,217800,5,1
14125,20140819,325000,2,1,1050,4800,1,0,0,4,7,1050,0,1969,0,98146,47.5128,-122.388,1230,4800,4,1
14126,20141204,875000,3,2.5,1820,6848,1,0,0,4,7,1820,0,1953,0,98004,47.6287,-122.207,2080,11700,3,1
14127,20150420,426000,3,2.5,2210,5750,2,0,0,3,7,1710,500,1914,2000,98106,47.5525,-122.366,1350,5750,1,6
14128,20140915,868500,5,2.5,2490,9639,1,0,0,4,8,1610,880,1959,0,98040,47.551,-122.22,2290,9958,3,1
14129,20140611,657500,4,2.75,4140,24190,2,0,0,3,11,4140,0,2002,0,98092,47.3062,-122.15,3950,24190,6,1
14130,20140918,366000,2,1,1210,3090,1,0,0,3,6,860,350,1926,0,98118,47.5532,-122.277,1210,3348,2,1
14131,20140916,385000,2,1,1010,4000,1,0,0,3,6,1010,0,1911,0,98118,47.5536,-122.267,1040,4000,1,1
14132,20140908,300000,4,2,2050,8750,1,0,0,3,7,1300,750,1967,0,98058,47.4324,-122.171,2050,8750,4,1
14133,20150320,810000,3,1.75,2060,3300,2,0,0,4,9,1500,560,1918,0,98102,47.6498,-122.32,1830,3712,1,1
14134,20150417,460000,4,1.75,1560,7200,1,0,0,3,6,860,700,1943,0,98115,47.7001,-122.279,1420,7200,3,1
14135,20141021,459000,3,2.5,1780,4000,2,0,0,4,8,1780,0,1995,0,98029,47.5677,-122.003,1730,4000,5,1
14136,20150319,260000,3,1.75,1460,10000,1,0,0,4,8,1460,0,1967,0,98092,47.342,-122.195,1930,14175,4,1
14137,20141112,557865,4,2.5,3030,6813,2,0,0,3,9,3030,0,1987,0,98074,47.6296,-122.029,2310,8682,5,1
14138,20150420,295000,4,1,980,3000,1.5,0,0,4,7,980,0,1914,0,98144,47.5892,-122.312,1525,3000,1,1
14139,20140905,375000,4,2.25,1450,7245,1,0,0,5,7,1450,0,1950,1983,98133,47.7643,-122.343,1660,7800,3,5
14140,20140620,2110000,3,2.25,3230,17833,2,0,0,4,9,3230,0,1973,0,98006,47.5683,-122.188,3690,17162,4,1
14141,20140819,307300,2,2,1520,1020,3,0,0,3,7,1520,0,1999,0,98133,47.7292,-122.343,1500,1245,5,1
14142,20140827,225000,4,1,1410,7000,1.5,0,0,3,7,1410,0,1963,0,98032,47.3767,-122.287,1540,7000,4,1
14143,20141107,290000,3,1.75,1390,13200,2,0,0,3,7,1390,0,1979,0,98045,47.4429,-121.771,1430,10725,4,1
14144,20141120,690000,4,2,2230,5000,1.5,0,0,4,7,1510,720,1922,0,98144,47.5772,-122.292,2140,5000,2,1
14145,20140705,825000,4,2.25,2110,12653,2,0,0,4,8,2110,0,1972,0,98040,47.536,-122.225,2350,10980,4,1
14146,20140702,645000,3,1.75,2270,11472,1,0,0,4,7,1370,900,1956,0,98177,47.7057,-122.374,2270,8340,3,1
14147,20150217,590000,4,2.25,2530,10611,1,0,0,5,8,1320,1210,1977,0,98006,47.5698,-122.132,2530,10125,4,1
14148,20140725,667000,5,2,1900,5470,1,0,0,3,7,1180,720,1930,1965,98105,47.6666,-122.303,1300,3250,2,4
14149,20140925,664000,4,2.5,2390,8432,2,0,0,3,9,2390,0,1998,0,98074,47.6027,-122.024,2710,7417,5,1
14150,20150428,452100,4,2.5,3160,6540,1,0,3,3,8,1580,1580,1959,0,98178,47.5037,-122.24,1990,7090,3,1
14151,20141202,290000,2,1,900,2728,2,0,0,3,7,900,0,1998,0,98144,47.5877,-122.298,900,2728,5,1
14152,20150422,950000,3,3,3610,17483,2,0,2,4,8,3610,0,1954,0,98146,47.4852,-122.357,2230,12600,3,1
14153,20150130,662500,3,2,2070,4200,1.5,0,0,4,7,1670,400,1906,0,98103,47.6624,-122.333,1490,4560,1,1
14154,20140702,475000,4,2.5,1850,5444,2,0,0,5,7,1850,0,1981,0,98034,47.7227,-122.16,1540,5000,5,1
14155,20140915,450000,3,1.5,1440,9711,1,0,0,3,7,1140,300,1956,0,98028,47.7394,-122.252,1590,9711,3,1
14156,20140707,538250,3,2.25,2590,15229,2,0,3,3,8,2590,0,1984,0,98198,47.3948,-122.325,2590,15229,5,1
14157,20140505,329950,2,1,1140,5250,1.5,0,0,4,6,1140,0,1949,0,98133,47.731,-122.341,1450,5250,3,1
14158,20150122,1103990,4,3.5,2760,5040,2,0,2,3,9,2760,0,1955,2005,98117,47.6756,-122.401,2370,5760,3,6
14159,20141020,307000,5,1.5,1310,4800,1.5,0,0,3,6,1110,200,1929,0,98106,47.5545,-122.365,960,4800,2,1
14160,20140610,433000,3,1.75,1870,7189,1,0,0,3,7,1270,600,1959,0,98118,47.5412,-122.27,1780,6200,3,1
14161,20150114,212000,3,2.25,1900,18000,1,0,0,4,7,1280,620,1968,0,98023,47.3251,-122.354,1920,15000,4,1
14162,20140908,750000,5,2.75,2860,6000,2.5,0,0,4,8,2380,480,1902,0,98144,47.5906,-122.316,2240,6000,1,1
14163,20141125,279000,3,2,1640,5650,1,0,0,3,7,1640,0,2003,0,98042,47.3736,-122.13,2250,5488,6,1
14164,20140611,476000,3,1,1140,5500,1.5,0,0,4,6,1140,0,1908,0,98199,47.6606,-122.395,1690,4400,1,1
14165,20150326,368000,5,1.75,2590,9394,1,0,0,4,7,1390,1200,1963,0,98198,47.3941,-122.307,2580,9049,4,1
14166,20141015,228950,4,3,2160,5200,1,0,0,3,7,1320,840,1978,0,98042,47.3627,-122.091,1460,5144,4,1
14167,20140618,568450,5,3.5,3260,58806,2,0,0,4,8,3260,0,1969,0,98042,47.3703,-122.159,1810,17927,4,1
14168,20140605,619000,4,1.75,1660,3800,1.5,0,0,3,7,1660,0,1926,0,98115,47.6883,-122.314,1660,3767,2,1
14169,20140729,275000,3,2.25,1640,6044,2,0,0,3,7,1640,0,1996,0,98002,47.2844,-122.205,1600,7418,5,1
14170,20141027,321500,4,2.5,2620,5457,2,0,0,3,8,2620,0,2003,0,98001,47.3148,-122.27,2740,5816,6,1
14171,20140508,230000,3,1.75,950,6000,1,0,0,3,6,790,160,1939,0,98108,47.5271,-122.316,1360,6000,2,1
14172,20150128,179500,3,1,900,8100,1,0,0,4,6,900,0,1959,0,98002,47.2866,-122.221,1000,7830,3,1
14173,20140818,460000,3,2.25,1650,7313,1,0,0,3,7,1220,430,1975,0,98011,47.7375,-122.194,1690,7252,4,1
14174,20150226,286000,3,2.5,1800,3980,2,0,0,3,7,1800,0,2006,0,98042,47.4006,-122.162,2580,4307,6,1
14175,20141031,427500,3,1,1480,4200,1.5,0,0,3,7,1480,0,1925,0,98122,47.6147,-122.298,1460,3600,2,1
14176,20140522,400000,3,1,1040,6250,1,0,0,3,7,1040,0,1942,0,98136,47.5526,-122.385,1770,6250,3,1
14177,20140624,675000,3,3.5,2300,5611,1,0,0,3,8,2300,0,2004,0,98053,47.7122,-122.026,2170,5926,6,1
14178,20150226,350000,3,1,2480,8906,1,0,0,3,7,1240,1240,1969,0,98118,47.5366,-122.289,1800,8906,4,1
14179,20141122,385000,4,1.75,1970,10358,1,0,0,3,8,1540,430,1977,0,98028,47.7719,-122.255,1900,10358,4,1
14180,20140702,525000,2,1.75,1530,3503,1,0,1,4,7,830,700,1916,0,98119,47.6368,-122.371,1280,1531,1,1
14181,20150121,315000,2,1,970,18557,1,0,0,3,6,970,0,1939,0,98146,47.5116,-122.37,1150,7200,2,1
14182,20140729,820000,4,2.5,2920,252648,2,0,0,3,10,2920,0,2002,0,98027,47.4784,-122.048,2180,71874,6,1
14183,20150415,205000,3,1,970,7700,1,0,0,4,7,970,0,1959,0,98032,47.3793,-122.304,1160,8250,3,1
14184,20141205,500000,2,1,680,5250,1,0,0,4,6,680,0,1922,0,98177,47.7013,-122.359,1620,5461,2,1
14185,20140822,599000,4,2.5,2640,6738,2,0,0,4,8,2640,0,1989,0,98029,47.5787,-122,2180,5782,5,1
14186,20150304,2225000,3,4,4200,30120,2,0,2,4,11,3600,600,1933,0,98112,47.6379,-122.311,2760,12200,2,1
14187,20150421,299000,1,2.5,1980,7521,1,0,0,4,7,1180,800,1979,0,98055,47.4343,-122.192,1980,8000,4,1
14188,20140512,947500,3,2.75,2980,27144,1.5,1,2,5,8,2180,800,1917,0,98166,47.4522,-122.378,1890,12514,1,1
14189,20140623,385000,3,3.25,1630,1677,3,0,0,3,8,1630,0,2007,0,98133,47.7048,-122.353,1220,1677,6,1
14190,20140811,639950,2,1.75,1780,4520,1,0,0,5,7,890,890,1925,0,98116,47.5798,-122.404,1560,4520,2,1
14191,20141110,824000,2,1,1210,8400,1,0,0,3,8,780,430,2000,0,98199,47.6503,-122.393,1860,6000,6,1
14192,20140602,199950,3,1,1010,7245,1,0,0,3,7,1010,0,1969,0,98003,47.3338,-122.306,1300,8236,4,1
14193,20150408,1005000,3,2.5,2570,5000,1,0,0,4,8,1480,1090,1940,0,98105,47.6578,-122.285,2420,5484,3,1
14194,20150403,950000,4,2.25,2770,5320,2,0,1,3,9,2440,330,2013,0,98136,47.5283,-122.385,2100,6011,6,1
14195,20140923,822000,3,2.5,2290,9158,2,0,0,4,8,2290,0,1984,0,98006,47.5476,-122.14,2210,9588,5,1
14196,20141106,473600,4,1.5,1780,8400,1,0,0,3,7,1080,700,1969,0,98136,47.5173,-122.385,1660,8400,4,1
14197,20150202,490000,5,2,2150,4500,1.5,0,0,3,8,2150,0,1938,0,98116,47.5582,-122.388,1300,4500,2,1
14198,20140505,245000,3,1.75,1920,9306,1,0,0,3,7,1000,920,1984,0,98001,47.3319,-122.267,1860,8458,5,1
14199,20140828,199000,4,1,1220,11730,1,0,0,4,7,1220,0,1960,0,98001,47.3229,-122.283,1270,9520,4,1
14200,20140507,1340000,3,3,2960,5500,2,0,2,3,10,2440,520,1937,1990,98199,47.6356,-122.402,2960,5876,2,5
14201,20141017,418000,3,1.75,1500,19113,1,0,0,3,7,1500,0,1984,0,98014,47.6976,-121.916,1820,18151,5,1
14202,20150311,450000,7,3.5,2830,8625,1,0,0,4,8,1830,1000,1957,0,98133,47.7493,-122.355,1570,8400,3,1
14203,20140718,280000,3,2.5,1580,7000,2,0,0,3,8,1580,0,1992,0,98030,47.3659,-122.17,2110,7062,5,1
14204,20150303,273000,3,2.25,1230,11601,1,0,0,4,7,910,320,1992,0,98022,47.1955,-121.991,1820,8465,5,1
14205,20140505,549000,4,2.5,2910,6338,2,0,0,3,8,2910,0,2008,0,98059,47.4804,-122.126,2500,5877,6,1
14206,20140625,913888,5,2.25,2370,15512,2,0,0,4,9,2370,0,1981,0,98006,47.5555,-122.15,2380,15100,5,1
14207,20140718,689888,4,2.25,1930,3500,1.5,0,0,5,8,1540,390,1916,0,98122,47.6167,-122.29,1800,5000,1,1
14208,20141212,305000,4,2,1780,5043,1,0,0,3,7,870,910,1993,0,98133,47.7045,-122.342,1350,5044,5,1
14209,20140529,602500,4,2.5,2760,6850,2,0,0,3,9,2760,0,1999,0,98056,47.5346,-122.185,2640,9803,5,1
14210,20150424,355000,2,1.75,1620,3640,1,0,0,3,7,900,720,1929,0,98108,47.543,-122.299,1590,5538,2,1
14211,20140821,756000,3,2.5,2160,7525,2,0,0,3,9,2160,0,1986,0,98052,47.6608,-122.145,2470,7941,5,1
14212,20150423,289950,4,2.25,2190,6906,1,0,0,4,7,1040,1150,1977,0,98023,47.319,-122.373,1250,6440,4,1
14213,20140505,800000,3,2.5,3240,7857,2,0,0,3,10,3240,0,1994,0,98075,47.5857,-122.038,2970,7857,5,1
14214,20141202,403000,2,1,720,3255,1,0,0,4,6,720,0,1905,0,98103,47.6823,-122.348,1430,3170,1,1
14215,20150413,350000,3,2.25,1410,1340,2,0,0,3,8,1370,40,1967,0,98008,47.6108,-122.113,1730,2748,4,1
14216,20150326,1285000,5,3.5,2980,5100,2,0,0,3,10,2370,610,2015,0,98115,47.6782,-122.299,1780,5100,6,1
14217,20140918,525126,5,2.25,1950,8025,1,0,2,3,7,1150,800,1960,0,98008,47.6159,-122.114,1780,8560,4,1
14218,20140812,241450,3,1,1100,8138,1,0,0,3,7,1100,0,1949,0,98155,47.7393,-122.325,1440,8131,3,1
14219,20150122,320000,3,1.5,1400,9087,1,0,0,3,7,1400,0,1954,0,98133,47.7711,-122.34,1490,8380,3,1
14220,20141023,234000,4,2,1710,7455,1,0,0,3,7,1030,680,1975,0,98031,47.3965,-122.173,1710,7350,4,1
14221,20141121,441000,5,2.5,2000,3600,1,0,0,3,6,1150,850,1987,0,98144,47.5971,-122.295,1410,3600,5,1
14222,20150317,474500,5,2.5,2000,3600,1,0,0,3,6,1150,850,1987,0,98144,47.5971,-122.295,1410,3600,5,1
14223,20150422,705000,3,1,1440,2618,1.5,0,0,4,7,1440,0,1906,0,98103,47.6582,-122.336,1850,3990,1,1
14224,20150409,517500,4,2.5,1520,3370,2,0,0,3,8,1520,0,1994,0,98029,47.5696,-122.004,1860,4486,5,1
14225,20140617,142500,4,0.75,1440,13300,1,0,0,3,6,1440,0,1948,0,98166,47.4761,-122.337,1460,11100,3,1
14226,20141106,310000,2,1.5,1010,10005,2,0,0,3,7,1010,0,1981,0,98056,47.5118,-122.189,1210,7794,5,1
14227,20141028,749500,4,2.5,2440,9727,2,0,0,3,9,2440,0,1987,0,98052,47.6613,-122.132,2370,11503,5,1
14228,20150429,360000,5,3,2480,7200,1,0,0,3,7,1560,920,1999,0,98188,47.4586,-122.283,1910,9432,5,1
14229,20141121,267500,3,1,1090,22080,1,0,0,5,7,1090,0,1967,0,98038,47.3991,-121.964,1590,19457,4,1
14230,20141009,290000,3,1,1480,32700,1,0,0,4,6,1380,100,1942,0,98168,47.4949,-122.327,1500,22600,3,1
14231,20141105,850000,5,2.5,2800,11325,1,0,0,4,8,1400,1400,1970,0,98005,47.6166,-122.172,2510,13700,4,1
14232,20141029,815000,4,1.75,1820,4500,1.5,0,0,3,8,1820,0,1921,0,98119,47.6429,-122.36,1870,3600,2,1
14233,20150108,2200000,5,4,5840,11652,2,0,1,3,11,4410,1430,1988,0,98004,47.5835,-122.202,3120,13639,5,1
14234,20140703,1625000,4,3.25,2980,3600,2,0,0,3,9,2150,830,1999,0,98112,47.6352,-122.284,2980,4800,5,1
14235,20140616,175000,3,1.5,1220,7300,1,0,0,3,7,1220,0,1973,0,98001,47.3341,-122.279,1260,7347,4,1
14236,20141002,429950,3,1.75,1830,9758,1,0,0,3,8,1300,530,1977,0,98034,47.7107,-122.23,1850,8000,4,1
14237,20140714,675000,4,2.5,2900,5505,2,0,0,3,8,2900,0,2002,0,98074,47.6063,-122.02,2970,5251,6,1
14238,20140708,580000,3,2.25,1940,5980,1,0,0,3,7,1520,420,1987,0,98027,47.5476,-122.075,1910,6309,5,1
14239,20150224,240000,4,2,1750,7800,1,0,0,4,6,1750,0,1944,0,98166,47.4791,-122.347,1270,7800,3,1
14240,20140820,374000,3,2.5,1850,17808,1,0,0,4,8,1210,640,1982,0,98032,47.3631,-122.271,2260,16754,5,1
14241,20141212,862500,4,2.5,3220,4400,2,0,2,3,9,2180,1040,1937,0,98199,47.6325,-122.394,3000,5000,2,1
14242,20150121,140000,2,1,1080,6052,1,0,0,5,6,1080,0,1908,0,98030,47.3857,-122.215,1810,7830,1,1
14243,20140530,740000,5,3.75,3990,18897,2,0,0,3,8,3090,900,1937,2010,98125,47.7228,-122.31,2080,9793,2,6
14244,20150224,589000,3,1.75,920,3600,1,0,0,4,6,820,100,1904,0,98119,47.6386,-122.365,1620,3600,1,1
14245,20150223,275000,3,1.75,1290,9760,1,0,0,3,7,1290,0,1979,0,98058,47.4265,-122.148,1410,8034,4,1
14246,20140711,489900,4,2.5,2090,4196,2,0,0,3,8,2090,0,2006,0,98011,47.7453,-122.192,2640,4503,6,1
14247,20140813,545000,3,2.5,1900,3366,2,0,0,3,9,1900,0,1996,0,98033,47.6679,-122.184,2500,3954,5,1
14248,20150325,235000,4,1,1360,7132,1.5,0,0,3,6,1360,0,1941,0,98168,47.5054,-122.301,1280,7175,3,1
14249,20150217,230000,3,1,1000,4000,1.5,0,0,4,6,1000,0,1915,0,98118,47.5523,-122.286,1040,4240,1,1
14250,20140710,655000,4,2.25,2170,4080,2,0,0,3,7,1920,250,1980,0,98122,47.6124,-122.293,1890,4400,5,1
14251,20140822,185000,2,1,820,16030,1,0,0,4,5,820,0,1923,0,98022,47.2039,-122.003,1880,14046,2,1
14252,20150326,196000,3,1,1090,7400,1,0,0,4,7,1090,0,1962,0,98092,47.2923,-122.19,1140,8165,4,1
14253,20140604,572000,3,2.25,1830,7897,1,0,0,4,8,1290,540,1986,0,98052,47.6914,-122.103,1990,8306,5,1
14254,20150430,615000,4,2.5,3010,6903,2,0,0,3,9,3010,0,2001,0,98056,47.5213,-122.193,2860,6435,6,1
14255,20150305,1950000,4,3.75,4150,17424,1,0,0,3,9,3130,1020,1963,2000,98039,47.639,-122.236,3930,21420,4,6
14256,20150320,1225000,6,2.25,2930,4320,2,0,0,3,9,2130,800,1913,0,98112,47.6295,-122.306,2860,4320,1,1
14257,20140819,375000,3,2.5,1520,5649,2,0,0,4,7,1520,0,1989,0,98034,47.7221,-122.162,1540,5000,5,1
14258,20140905,295000,3,1.75,1250,9486,1,0,0,4,6,1250,0,1971,0,98070,47.4341,-122.446,1270,9600,4,1
14259,20140625,760000,4,2.5,2760,6000,2,0,0,5,7,2230,530,1942,0,98115,47.6877,-122.295,1600,6000,3,1
14260,20150407,347000,3,1.75,1330,7848,1,0,0,3,8,1330,0,1978,0,98058,47.4463,-122.127,2110,8497,4,1
14261,20150504,712000,3,2,1700,5100,1.5,0,0,4,7,1500,200,1924,0,98117,47.679,-122.39,1700,5100,2,1
14262,20140515,495000,4,2,2050,4000,1.5,0,0,5,7,1210,840,1941,0,98144,47.5799,-122.306,1310,4000,3,1
14263,20140620,925000,4,2,3140,10437,1,0,0,4,8,2040,1100,1959,0,98040,47.5786,-122.229,2010,10437,3,1
14264,20150402,775000,3,1,2030,4080,1.5,0,0,4,7,1840,190,1908,0,98115,47.6765,-122.308,2030,4080,1,1
14265,20140801,429000,4,2.5,2100,7920,1.5,0,0,4,6,1400,700,1916,0,98126,47.5293,-122.371,1230,7920,1,1
14266,20141218,229000,3,1,1010,12705,1,0,0,4,7,1010,0,1959,0,98003,47.3348,-122.303,1490,10200,3,1
14267,20140922,400000,4,1.5,1980,113691,1,0,0,3,7,1980,0,1962,0,98024,47.5606,-121.853,1980,89298,4,1
14268,20140729,625000,4,2.25,2100,8290,2,0,0,4,8,2100,0,1978,0,98006,47.5595,-122.129,2100,8290,4,1
14269,20141021,130000,2,1,840,6654,1,0,0,3,7,840,0,1951,0,98133,47.7319,-122.335,1350,5831,3,1
14270,20141104,349000,3,1.75,1690,5080,1,0,0,3,7,1190,500,1976,0,98106,47.5312,-122.348,1300,5080,4,1
14271,20140922,365000,3,2,2140,26600,1,0,0,4,7,2140,0,1983,0,98031,47.4066,-122.169,2310,8783,5,1
14272,20150317,487500,3,2.5,1810,1988,2,0,0,3,7,1350,460,1997,0,98199,47.6513,-122.385,1600,1525,5,1
14273,20140603,475000,3,2.5,2600,7210,2,0,0,3,8,2600,0,1989,0,98059,47.5123,-122.151,2350,7225,5,1
14274,20140924,685000,3,1.75,1650,8400,1,0,0,3,8,1470,180,1959,0,98040,47.5766,-122.236,2020,7777,3,1
14275,20140811,960000,3,1.75,2460,4800,1,0,0,4,7,1230,1230,1938,0,98112,47.6343,-122.282,2860,4800,2,1
14276,20141113,1100000,5,2.25,4320,7620,2,0,0,3,7,2880,1440,1973,2014,98115,47.6824,-122.287,1880,7620,4,6
14277,20150320,428000,3,2.25,2600,15000,2,0,0,3,9,2600,0,1978,0,98038,47.3719,-122.056,2380,15000,4,1
14278,20150510,435000,3,2.5,1930,5790,2,0,0,4,7,1930,0,1988,0,98011,47.7733,-122.17,1790,4901,5,1
14279,20141028,769950,3,2,2190,5400,1,0,2,5,7,1260,930,1952,0,98107,47.6737,-122.4,2160,5400,3,1
14280,20140929,385000,3,1,1420,10980,1,0,0,4,7,1200,220,1954,0,98006,47.574,-122.138,1630,9763,3,1
14281,20141118,352000,3,2.5,2090,3002,2,0,0,3,7,1670,420,2005,0,98019,47.745,-121.984,2090,3163,6,1
14282,20140911,622500,3,2.5,2290,14374,2,0,0,3,8,2290,0,1983,2012,98075,47.5886,-122.074,2290,33450,5,6
14283,20150212,660000,3,3,2470,11900,2,0,0,3,9,2290,180,1976,0,98074,47.641,-122.057,2590,11900,4,1
14284,20140902,105000,3,1,840,8400,1,0,0,3,6,840,0,1959,0,98023,47.3277,-122.343,840,9450,3,1
14285,20141202,420000,2,1,2100,4480,1,0,0,5,7,1400,700,1908,0,98126,47.574,-122.372,1570,4400,1,1
14286,20140903,499950,3,1.5,1360,11250,1,0,0,4,7,1360,0,1955,0,98006,47.5697,-122.177,1440,11250,3,1
14287,20140814,975000,6,3,3420,22421,1,0,0,5,9,2270,1150,1948,0,98006,47.5508,-122.189,2430,15560,3,1
14288,20141001,665000,3,2.75,1930,2960,1.5,0,0,5,7,1490,440,1929,0,98105,47.6659,-122.287,2080,3760,2,1
14289,20140701,540000,4,2.5,2180,10140,1,0,0,4,7,1180,1000,1968,0,98052,47.6822,-122.111,1840,9375,4,1
14290,20140529,400000,4,2,1670,12056,1,0,0,3,7,1670,0,1955,0,98028,47.7418,-122.244,1860,12056,3,1
14291,20141215,469950,4,2.75,2720,6427,1,0,0,3,8,1650,1070,2008,0,98146,47.4931,-122.354,2720,8484,6,1
14292,20141016,777000,4,2.5,3170,9900,2,0,0,4,8,3170,0,1979,0,98007,47.6181,-122.147,2540,12400,4,1
